username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-02-08 18:28;4;5;"กางนโยบาย พรรคไหนมีอะไรเด่น จัดหนักจัดเต็มอย่างไร ก่อนเข้าคูหาเลือกตั้ง 2562 https:// hilight.kapook.com/view/183676 #ไทยรักษาชาติ #ประชาธิปัตย์ #อนาคตใหม่ #ชาติไทยพัฒนา #เพื่อไทย #ภูมิใจไทย #พลังประชารัฐ #เสรีรวมไทย #ชาติพัฒนา #เพื่อชาติ #ประชาชาติ #เลือกตั้ง62 #เลือกตั้ง2562 #kapook";;;#ไทยร #ประชาธ #อนาคตใหม #ชาต #เพ #ภ #พล #เสร #ชาต #เพ #ประชาชาต #เล #เล #kapook;"1093833870368071680";https://twitter.com/kapookdotcom/status/1093833870368071680
;2019-02-08 17:41;0;0;"คนหัวใจสีฟ้า มา . . มา . . ยังตามมาทันนะ ! ปราศรัยใหญ่ครั้งแรกของพรรคประชาธิปัตย์ นําโดยคุณอภิสิทธิ์ เวชชาชีวะ ณ อาคารชาญชัย อะเคเดียม มหาวิทยาลัยกรุงเทพธนบุรี ถนนเลียบคลองทวีวัฒนา เขตทวีวัฒนา กรุงเทพฯ #ประชาธิปัตย์ #เลือกตั้ง62 #ทวีวัฒนา #หนองแขม #ตลิ่งชัน pic.twitter.com/ZZplOmE7eU";;;#ประชาธ #เล #ทว #หนองแขม #ตล;"1093822189252489217";https://twitter.com/SweetJiab/status/1093822189252489217
;2019-02-08 17:41;2;8;"เอาแล้ววว ทำไมเข้มข้นอย่างนี้ หรือจะเข้าสู่'ยุคชาววิไล'จริงๆ แบบคำทำนายรัชกาลที่10ไว้ว่า มิจฉาทิษฐิและอธรรมจะหมดไป #แม่มาแล้วธานอส #เลือกตั้ง62 #ไทยรักษาชาติ #ทรงพระสเลนเดอร์ #อนาคตใหม่ #พลังประชารัฐ #เพื่อไทย #ประชาธิปัตย์";;;#แม #เล #ไทยร #ทรงพระสเลนเดอร #อนาคตใหม #พล #เพ #ประชาธ;"1093822136798523392";https://twitter.com/WaranyaWaranya6/status/1093822136798523392
;2019-02-08 16:56;1;0;"ต่อให้บิ๊กตู่ลงสมัครเป็นนายก ผมคนนึงที่ไม่เลือกมึง #ไทยรักษาชาติ #อนาคตใหม่ #พลังประชารัฐ #เพื่อไทย #ประชาธิปัตย์ #เลือกตั้ง62 https:// twitter.com/Thairath_News/ status/1093809924188991488 …";;;#ไทยร #อนาคตใหม #พล #เพ #ประชาธ #เล;"1093810831639244800";https://twitter.com/Nick00256200/status/1093810831639244800
;2019-02-08 16:43;3;2;"ถ้าพรรคไหนกล้าเอางบมาลงกับการส่งเสริมบันเทิง ละคร นักร้อง จัดทำคอน นอกจากส่งเสริมททท แบบเกาหลีนะ คือโครตความคิดทันสมัยอะ ทำยาก แต่ถ้าทำนะ คุณคือนายกที่เปิดกว้างมาก #พลังประชารัฐ #ไทยรักษาชาติ #ประชาธิปัตย์ #เพื่อไทย #อนาคตใหม่";;;#พล #ไทยร #ประชาธ #เพ #อนาคตใหม;"1093807613077123072";https://twitter.com/suchitra0183/status/1093807613077123072
;2019-02-08 16:39;0;0;"#รัฐบาลแห่งชาติ ผมนี้ร้อง "โห......" เลยอะ #พลังประชารัฐ #ไทยรักษาชาติ #ประชาธิปัตย์ #เพื่อไทย #อนาคตใหม่";;;#ร #พล #ไทยร #ประชาธ #เพ #อนาคตใหม;"1093806434830012417";https://twitter.com/SchnitzelLynn/status/1093806434830012417
;2019-02-08 16:38;71;35;"นโยบายของพรรคต่างๆ เพราะความเป็นคนรุนใหม่ นโยบายของพรรค #อนาคตใหม่ และพรรค #ไทยรักษาชาติ #ดีออก เหมาะกับทิศทางของโลกและเศรษฐกิจยุคใหม่ น่าสนับสนุน ส่วนพรรค #ประชาธิปัตย์ ยังเน้นผลการเมือง กับพรรค #เพื่อไทย นี่เหมือนเจ๊จะไม่ได้คิดอะไรมา #เลือกตั้ง62 pic.twitter.com/vsWUP9vnwF";;;#อนาคตใหม #ไทยร #ด #ประชาธ #เพ #เล;"1093806316030550016";https://twitter.com/ronakorn/status/1093806316030550016
;2019-02-08 16:32;1501;537;"THE STANDARD พาไปไล่เรียงดูรายชื่อตามบัญชีนายกรัฐมนตรีของพรรคการเมืองสำคัญๆ ว่าพรรคใดเสนอชื่อบุคคลใดบ้าง #ไทยรักษาชาติ #พลังประชารัฐ #เพื่อไทย #ประชาชาติ #ประชาธิปัตย์ #อนาคตใหม่ #ภูมิใจไทย #ชาติไทยพัฒนา #เลือกตั้ง62 #คู่มือเลือกตั้ง62 #TheStandardInfographic #TheStandardCo pic.twitter.com/F4e3un9QRz";;;#ไทยร #พล #เพ #ประชาชาต #ประชาธ #อนาคตใหม #ภ #ชาต #เล #ค #TheStandardInfographic #TheStandardCo;"1093804653547081728";https://twitter.com/thestandardth/status/1093804653547081728
;2019-02-08 15:37;72;19;"ดูจากการศึกษาก็รู้นะคะว่าช้อยไหนควรจะตัดออกเป็นอันดับแรก #เลือกตั้ง2562 #ไทยรักษาชาติ #อนาคตใหม่ #เพื่อไทย #ประชาธิปัตย์ pic.twitter.com/9F3oLdFvVP";;;#เล #ไทยร #อนาคตใหม #เพ #ประชาธ;"1093790858875351040";https://twitter.com/TvExQ_17ph/status/1093790858875351040
;2019-02-08 15:33;26;15;"ใครอยากให้ใครเป็นนายก ก็เลือกพรรคนั้นให้มากๆ ก็แล้วกัน -ทูลกระหม่อมฯ #ไทยรักษาชาติ -สุดารัตน์ หรือ ชัชชาติ #เพื่อไทย -ธนาธร #อนาคตใหม่ -อภิสิทธิ์ #ประชาธิปัตย์ -ประยุทธ์ #พลังประชารัฐ candidate นายกพรรคอื่น ดูตามรูป pic.twitter.com/xJcprh5syB #เลือกตั้ง62 #ทรงพระสเลนเดอร์";;;#ไทยร #เพ #อนาคตใหม #ประชาธ #พล #เล #ทรงพระสเลนเดอร;"1093789783657046016";https://twitter.com/meVnus/status/1093789783657046016
